SNID RA DEC SURVEY SUBCLASS REDSHIFT_FINAL SIGMA_Z LOG_HOSTMASS LOG_HOSTMASS_ERR LOG_HOSTSFR LOG_HOSTSFR_ERR GRIZ_T0 GRIZ_T0_ERR GRIZ_MU GRIZ_MU_ERR GRIZ_THETA GRIZ_THETA_ERR GRIZ_AV GRIZ_AV_ERR GRIZ_REDCHI2 GRI_T0 GRI_T0_ERR GRI_MU GRI_MU_ERR GRI_THETA GRI_THETA_ERR GRI_AV GRI_AV_ERR G_MU G_MU_ERR R_MU R_MU_ERR I_MU I_MU_ERR Z_MU Z_MU_ERR Z_THETA Z_THETA_ERR LOWRV_GRI_T0 LOWRV_GRI_T0_ERR LOWRV_GRI_MU LOWRV_GRI_MU_ERR LOWRV_GRI_THETA LOWRV_GRI_THETA_ERR LOWRV_GRI_AV LOWRV_GRI_AV_ERR HIGHRV_GRI_T0 HIGHRV_GRI_T0_ERR HIGHRV_GRI_MU HIGHRV_GRI_MU_ERR HIGHRV_GRI_THETA HIGHRV_GRI_THETA_ERR HIGHRV_GRI_AV HIGHRV_GRI_AV_ERR LOWRV_GRIZ_T0 LOWRV_GRIZ_T0_ERR LOWRV_GRIZ_MU LOWRV_GRIZ_MU_ERR LOWRV_GRIZ_THETA LOWRV_GRIZ_THETA_ERR LOWRV_GRIZ_AV LOWRV_GRIZ_AV_ERR HIGHRV_GRIZ_T0 HIGHRV_GRIZ_T0_ERR HIGHRV_GRIZ_MU HIGHRV_GRIZ_MU_ERR HIGHRV_GRIZ_THETA HIGHRV_GRIZ_THETA_ERR HIGHRV_GRIZ_AV HIGHRV_GRIZ_AV_ERR PEAKMAG_G_DUSTCORR PEAKMAG_G_DUSTCORR_ERR PEAKMAG_G_DUSTCORR_THETACORR PEAKMAG_G_DUSTCORR_THETACORR_ERR G_EXT PEAKMAG_R_DUSTCORR PEAKMAG_R_DUSTCORR_ERR PEAKMAG_R_DUSTCORR_THETACORR PEAKMAG_R_DUSTCORR_THETACORR_ERR R_EXT PEAKMAG_I_DUSTCORR PEAKMAG_I_DUSTCORR_ERR PEAKMAG_I_DUSTCORR_THETACORR PEAKMAG_I_DUSTCORR_THETACORR_ERR I_EXT PEAKMAG_Z_DUSTCORR PEAKMAG_Z_DUSTCORR_ERR PEAKMAG_Z_DUSTCORR_THETACORR PEAKMAG_Z_DUSTCORR_THETACORR_ERR Z_EXT N_G_OBS FIRST_G_OBS N_R_OBS FIRST_R_OBS N_I_OBS FIRST_I_OBS N_Z_OBS FIRST_Z_OBS
ASASSN-16ay 108.0594146 7.2395438 FOUNDATION SNIa-norm 0.02938222682039586 1.3e-05 10.879146064270932 0.11966183020349468 -0.4406903029295854 1.7700786831557014 57417.2897 0.6109205431150334 35.380245699999996 0.06068418510213338 -0.862367134 0.1463021457689464 0.7280967500000001 0.07432209213403172 0.38523515408063846 57417.2817 0.6247200252913563 35.342860800000004 0.07557743289739363 -0.84150016 0.18214311798884525 0.762205189 0.08904598621938711 36.2873412 0.09400596078206966 36.0289591 0.048238176553327655 35.798332200000004 0.053083180605159735 35.7343119 0.05987776823153992 -0.8591317658000001 0.2761290021918096 57417.3636 0.6172317555019575 35.39142639999999 0.07662046895601739 -0.8369875849999999 0.1740993748116827 0.7140516720000001 0.08746726749034987 57417.218 0.6168435782270077 35.2209565 0.09455577834141071 -0.8530226824000001 0.19232269518807002 0.882352973 0.1148267166319941 57417.281 0.582167501669504 35.4192948 0.05581837379358168 -0.8653141 0.15930022572702776 0.685165564 0.07004017523176183 57417.1972 0.5964160963622152 35.305600600000005 0.07005710970087196 -0.847521524 0.1487002476252189 0.801696641 0.0868766231939071 16.27745054887078 0.01608349153091 16.424300896095136 0.0521057310380652 0.8860886502613613 16.330901820686005 0.01967569282250569 16.464529505171033 0.03332188948647162 0.584850057001721 17.017309886106926 0.008459062551645169 17.06890622671231 0.015692136969852086 0.42261083276681466 16.930904317043773 0.03966935469844894 17.066907073381273 0.03282927760895489 0.3399278655008994 5 57418.42351 5 57418.4239 5 57418.42426 5 57418.42463
ASASSN-16bc 181.3574951 -21.4004457 FOUNDATION SNIa-norm 0.034157063417519326 0.00015 10.660883760830353 0.07111485862194569 0.23962448313694107 0.3785432850728028 57430.462100000004 0.3568663475309231 35.61979399999999 0.040589814288809124 -0.89556612 0.14876928192280017 0.033417471493099996 0.029399584263536952 0.18895825373984507 57430.453799999996 0.35322168676338844 35.6174862 0.04725320253231535 -0.935403353 0.16515935207207127 0.038649185395499996 0.031495135542331215 35.5701796 0.09140413318794739 35.5964723 0.05819411020636026 35.6425336 0.05185938807043507 35.589027699999995 0.07188026045243584 -0.273475299963 0.39349482400370556 57430.483 0.36126306204757513 35.6128172 0.04632966807737768 -0.933134039 0.16663894011776922 0.0369318507156 0.03193931950652135 57430.4322 0.37518416810947214 35.603208099999996 0.048019092082108576 -0.913404916 0.1724536590295171 0.043948530650999997 0.03633916349844723 57430.4793 0.3572135355777247 35.6180114 0.02683469563904156 -0.885433879 0.1602307757794125 0.02966968030338 0.02514894575460448 57430.4826 0.3509091620347685 35.610016 0.04355597828082859 -0.883510686 0.1667095673152426 0.035482074217000004 0.029276448107589337 16.3287677298634 0.01760171468402254 16.472628867247796 0.04926986682743894 0.04066882898525298 16.46971282493942 0.012152312976525095 16.55359934711523 0.01789167192408522 0.026842875081632925 17.2780234190433 0.021192956999179977 17.31070289358282 0.04227486558749746 0.019396578073807194 17.151584977251204 0.018039870433021493 17.190610993772996 0.04287746729932075 0.015601676226527084 5 57422.53601 5 57422.53642 9 57422.53677 4 57428.47439
ASASSN-16bq 212.8604341 1.2859723 FOUNDATION SNIa-norm 0.02582096311442231 9.9e-06 10.95885657620682 0.05382520694223929 -1.5528977587394452 0.5077175955893106 57438.0121 0.20756586906313354 35.2485446 0.03761148721919925 1.69526918 0.15072972943559476 0.04679491905099999 0.035980285005609125 0.8877678891866446 57437.929200000006 0.2404732001699785 35.2029831 0.051456191312513846 1.85175373 0.1835214642879331 0.043180751721 0.03493428173447622 35.2475805 0.07843040513569975 35.2406176 0.06721793949713101 35.2555458 0.052678553723123585 35.2806204 0.05186610226188206 1.50849357 0.25759321512622785 57437.939 0.24149327112777802 35.2095131 0.04102068427500921 1.84098307 0.1841895694106349 0.0421017650947 0.03251278907161949 57437.9378 0.22718089708411288 35.201508600000004 0.05141563484038694 1.8307782899999998 0.1855036963906 0.050380428821 0.03781411212416751 57438.028099999996 0.21419708214618824 35.2441223 0.0219737928612704 1.73301755 0.14862920838818156 0.03645538055 0.026922273854964523 57438.0112 0.21390315565695212 35.242755300000006 0.04622840589842998 1.71103323 0.1532609000321579 0.042041119456799995 0.03343060284115732 16.347801500263422 0.014128614610745441 16.03458608022087 0.0620717588659212 0.056949089061296095 16.424796900285497 0.007961787370983527 16.14147236875153 0.03189976066665751 0.037588426365545866 16.9806572720924 0.01882744154665534 16.831261587368516 0.023957105958370712 0.027161280021369114 17.135803495007032 0.02009378208023432 16.908024527431298 0.026155264098976987 0.02184722971129015 6 57432.5814 18 57432.58179 6 57432.58216 9 57432.65703
ASASSN-16br 236.3762308 -13.1528112 FOUNDATION SNIa-91T-like 0.028481336912084692 0.00015 10.049416714221556 0.12107892375062966 0.4870196659392172 0.3744556566049548 57440.28809999999 0.46990253244686764 35.464490399999995 0.045347847885428935 -0.745998786 0.14627822724748957 0.11215295962 0.0482798922723969 1.4141596337355182 57440.41 0.4239811316555408 35.4774201 0.06745940027890843 -0.959951664 0.19685635000943483 0.14638583067 0.0731320241629056 35.6959783 0.08864709413799172 35.5293621 0.07910893232492769 35.53753660000001 0.045700508317085574 35.4864263 0.05735373377828185 -0.62801781976 0.25069340749534497 57440.376899999996 0.4336316293813917 35.4781297 0.057840998676630694 -0.9693239810000001 0.20367654814718517 0.13788353803 0.06795943506125851 57440.358799999995 0.38668147098099276 35.45480860000001 0.06966635217980059 -0.965665409 0.20545762846567592 0.174465767783 0.08374572682298896 57440.3065 0.45083006776390716 35.47093709999999 0.05409707583215587 -0.737629409 0.14263071954683437 0.10340052826900001 0.052975539992998144 57440.332599999994 0.43441597576517865 35.460820999999996 0.04684489832415053 -0.718682696 0.13932546037663607 0.112520077022 0.05787691761676779 16.667714964651406 0.019538350371593995 16.854353688495554 0.09668275419527297 0.1364893671239471 16.660576919449138 0.01504930686277961 16.76197372160646 0.03799846953041205 0.09008784179666877 17.264792887846962 0.01718542713573494 17.34122665757355 0.02682419269996401 0.06509719438010282 17.11005252367119 0.010853348103708636 17.21409339982448 0.024894892705019815 0.05236105802317501 7 57431.65808 11 57431.65849 7 57431.65885 8 57436.65449
ASASSN-16ch 197.9917598 14.5664078 FOUNDATION SNIa-norm 0.028160848529418307 7.6e-06 10.23672311054258 0.08838317501789912 -0.33215407530508795 0.6051267982418129 57453.9451 0.37851815015917345 35.3732007 0.05569111535523428 -0.12635783815355 0.15414996032173528 0.874289117 0.0652829227044509 0.9123364346232231 57454.1178 0.3884883009821635 35.3338824 0.06320599441698525 -0.0347403362502 0.17489941832157566 0.899817998 0.07844285837717795 36.5562733 0.09415107666463499 36.1016584 0.0646715265742197 35.9020191 0.05473613911475699 35.822054900000005 0.046337399970110466 -0.36648561562 0.28538412210728026 57454.1578 0.36218663697040987 35.388729999999995 0.06265017621683129 -0.028096058632150003 0.18695937079328712 0.8425478120000001 0.06871221710850739 57454.007099999995 0.39099819692678167 35.2223356 0.08159054781431474 -0.0629511806206 0.18091561766413547 1.0267755189999999 0.0866490945983144 57454.0212 0.40208277754721145 35.4097038 0.049477262308660806 -0.12230846893500001 0.16066801523531649 0.829103234 0.06092978946715017 57453.7971 0.44752831195358067 35.2646474 0.055963340619016054 -0.14396533134420003 0.16883560809448941 0.98083478 0.07371419285525414 16.287034764011906 0.02037481610452887 16.34919189063326 0.06223978572787105 1.0640037379932368 16.35705763319301 0.013774850797542091 16.36938547992528 0.03526655421561911 0.7022803492989553 16.999365524375882 0.015494218605537511 17.01106964358027 0.01865124397196969 0.5074655968651597 16.9753898986764 0.023111301918228456 17.052525231954522 0.034839027511709905 0.40818096409917504 6 57450.49479 10 57450.49518 6 57450.49555 5 57454.48634
ASASSN-16ci 49.8387813 41.4904988 FOUNDATION SNIa-91bg-like 0.012652252912913508 2.8e-05 -9999.0 -9999.0 -9999.0 -9999.0 57448.0623 0.35046927112087767 34.349505900000004 0.06237201836713336 2.4428532599999997 0.21209972992951312 0.6580449639999999 0.07627623406725521 2.5437276953945265 57447.848300000005 0.35757112579171657 34.25846069999999 0.07855886433439559 2.2042058200000003 0.24819515546305007 0.815333471 0.09234549118510962 35.1778056 0.106172701616941 34.9751429 0.08232028480022408 34.7735598 0.06500867545151193 34.7993672 0.08997167000873121 2.1577662909999997 0.39428011072876135 57447.8656 0.31823990950223796 34.315293000000004 0.06893098629063714 2.19799262 0.2379818628226437 0.7592749049999999 0.08343309438334393 57447.805 0.3228544563732559 34.155007899999994 0.08944414138214983 2.2310777799999997 0.2592303009238534 0.917027728 0.10134341840105858 57448.0636 0.34787216042677266 34.3789991 0.06687060870958178 2.42232545 0.228350485618922 0.6332651639999999 0.06834401174157911 57448.0364 0.3528102039340583 34.2928946 0.0790807732058811 2.4706261300000003 0.2181915300146252 0.7097879069999999 0.08235989478821808 16.014836398112035 0.012849656479910439 15.674683790241575 0.021578679388465048 0.8008361168512919 15.880494293904517 0.01725427195258062 15.583571149269956 0.027183324416797435 0.5285803496651994 16.317823115886814 0.01646599275077206 16.154160104510478 0.03641626701529515 0.3819505171998755 16.53586793327028 0.028279434633609966 16.15882536550867 0.05231303989972715 0.3072226596480977 5 57443.23287 5 57443.23327 5 57443.23363 5 57443.23398
ASASSN-16cs 102.6530494 31.1123919 FOUNDATION SNIa-norm 0.019072694617287538 1.47e-05 9.604236646512694 0.11956793541153764 -0.28732406471490446 0.39122247342465016 57464.2197 0.2544443161087427 34.57436 0.023330602649738647 -0.4767970197 0.12025041177274488 0.19759287109999998 0.054498812151436794 0.08673275047786254 57464.2277 0.3120299825337832 34.5163587 0.06455624295379966 -0.4706180594 0.16809189705079566 0.2548339209 0.07433457147290588 34.806573900000004 0.09822802781686099 34.696190099999995 0.05871931106535555 34.71641650000001 0.051817637130131704 34.7324731 0.059782168632377404 -0.6810403040999999 0.22722211725459085 57464.2402 0.33660653588423795 34.5358188 0.06126360442024293 -0.45948360737300004 0.1787006439046243 0.23488537939999998 0.0649457859147435 57464.214900000006 0.3103675079643561 34.4867497 0.07252728714015162 -0.451743585877 0.1694068087646929 0.2824395414 0.084789708361563 57464.216 0.2536217656274816 34.5747409 0.0458441636109769 -0.47259358310000005 0.1187752535067116 0.19436306479999998 0.047804815261510224 57464.2218 0.2663545757068799 34.553604099999994 0.04489387834872352 -0.448135124 0.11884573103701548 0.2087581664 0.05874121860276199 15.712260432096606 0.02006333422492586 15.755500819622743 0.04762890647857989 0.2404691415725535 15.647445049161313 0.012259185730977389 15.721709246587274 0.034622636362058236 0.1587181949733585 16.314190763792805 0.027077617562521448 16.368339024160854 0.032792759749487116 0.11468927419928306 16.26443151108612 0.01596745201234985 16.35119111480363 0.029058259041256702 0.09225054625119165 6 57459.23554 6 57459.23593 6 57459.23631 6 57459.23668
ASASSN-16ct 228.4763123 4.7572559 FOUNDATION SNIa-91T-like 0.04231340602971406 3.6e-05 9.32807853097454 0.11209675709925822 -1.531554127163243 1.1412589534782065 57460.357 0.4366818063532614 36.187034 0.05743820683134185 -0.950950759 0.1648671037581085 0.15607212768 0.059230611158635135 1.4190990064986766 57460.259600000005 0.5579317520988025 36.181178700000004 0.07507024481317483 -0.892387796 0.18230080736021545 0.15760672392 0.0763502594015227 36.3940081 0.08829068798231225 36.3164914 0.056029955970355726 36.261037599999995 0.061396089991464675 36.2711159 0.06031213689789138 -1.0113582845 0.30390910132249277 57460.269 0.5485426145707031 36.1879391 0.06904451057969772 -0.875296456 0.18084601213127166 0.141305636816 0.06924991116859493 57460.251299999996 0.5332150691794024 36.1479026 0.07781414301552148 -0.8818976390000001 0.17600065322083516 0.181107714934 0.08079478006527513 57460.369099999996 0.42108810242050676 36.1970186 0.05064609021474443 -0.9509967429999999 0.16301986856804587 0.1446803541 0.055786774721326225 57460.3393 0.4666106621156683 36.176652700000005 0.06599491293054342 -0.9554747050000001 0.16734890716748638 0.16167865261999997 0.06782149192320594 17.02695129747336 0.015284724755961931 17.135026924594616 0.055177503530645315 0.18993868735080885 17.16646705794971 0.015384092363327943 17.297310690996007 0.027632791145795987 0.12536629612757902 17.816669416898108 0.027592080301659307 17.86930257278494 0.026800181617001522 0.09058929579143626 17.713512706480106 0.01928828133151267 17.868774225967556 0.030130598747007437 0.07286568059319895 5 57457.53176 13 57457.53215 5 57457.53251 5 57456.65486
ASASSN-16cy 206.251884 61.2802295 FOUNDATION SNIa-91T-like 0.03575576941298503 8.4e-06 -9999.0 -9999.0 -9999.0 -9999.0 57458.493599999994 0.6725169440245141 35.82623639999999 0.04129734610165646 0.671898194 0.1716087500576773 0.012684185996900002 0.012347729984490746 4.940811828211998 57458.315 0.5888081181504868 35.5165304 0.12022613225018923 0.395382522643 0.21071245618040593 0.26475327925 0.11224362071534502 35.9350724 0.11838218885558764 35.6857475 0.06482789086303843 35.7125966 0.07141361920838346 36.0234208 0.07487392688620005 1.798931872 0.35316887694645693 57458.3031 0.5941888504507209 35.5260546 0.10804174248335681 0.3921447016687 0.21061164998179085 0.24410063551000002 0.10521682194427644 57458.3238 0.5512472766372792 35.50302310000001 0.11228053783443499 0.40398423172900005 0.21741495759647647 0.28127895196 0.11903652832525771 57458.4942 0.6320176896256949 35.8252033 0.04568418302990673 0.6728944434 0.18673666137303938 0.0121027851561 0.012420147543085746 57458.4886 0.6716472586112906 35.8303515 0.04213688357899757 0.6825431369999999 0.17455235262226698 0.012884203582 0.01284351095908502 16.75094537485774 0.03910291239936948 16.67749279646127 0.06618591401122532 0.015436565607053157 16.67303610857941 0.04134047072045218 16.594777671135596 0.043298067348107094 0.01018868289593024 17.303957535876798 0.11593915259450153 17.267687823707064 0.11437593382448888 0.007362310581827317 17.837934988135668 0.02815447437969413 17.544452787683603 0.07553996620606905 0.00592188918786221 6 57464.50658 6 57464.50699 10 57464.50733 7 57448.64881
ASASSN-16db 167.3572274 29.5732007 FOUNDATION SNIa-norm 0.03656162691057425 7.3e-06 11.100828965670477 0.09404556583585784 0.5778428602638795 0.45987280002269076 57465.813 0.22102262327645059 35.8027796 0.05927780144236106 0.8240933078 0.18613438404332416 0.2516665012 0.0643556084962846 1.1771934047140253 57465.7207 0.23916837165484886 35.7935074 0.0730450832379565 0.915392069 0.1952677708968642 0.24680808820000003 0.07941013291759484 36.27460000000001 0.1121472410717266 35.9081766 0.05771953995346806 35.9993467 0.04896087426823618 35.9824579 0.07477441485956278 0.31723985732 0.3122422627538691 57465.7144 0.2599858457686752 35.789584000000005 0.07523673772832012 0.908409257 0.20366573259376 0.24265110580000002 0.07003915860155435 57465.696299999996 0.23297276664889133 35.74417269999999 0.0842114652806255 0.912244068 0.20198625312046706 0.2909199684 0.09065687888477654 57465.825099999995 0.23845332876691647 35.81410739999999 0.055524635300377975 0.805819185 0.18905909915279076 0.23887978910000002 0.06520215433394737 57465.814900000005 0.23166352755679132 35.78028520000001 0.06848746995589773 0.8197973540000001 0.1859215723182242 0.27862275210000004 0.07896572308368344 16.82553607652532 0.05785996304500115 16.72762500243881 0.11286776415008676 0.3062763710513846 16.824590307737907 0.015080250860425517 16.652444201071194 0.03562969370761596 0.20215330939499956 17.4433146556186 0.0410002122382992 17.406227661609673 0.045736743309588344 0.14607535283139575 17.497802216906624 0.050849319611880904 17.4768014823426 0.0870909810292828 0.11749600114407258 5 57462.33524 10 57462.33564 10 57462.336 5 57472.46336
ASASSN-16dn 162.2055568 -20.2639371 FOUNDATION SNIa-norm 0.013277185245267244 0.0001 -9999.0 -9999.0 -9999.0 -9999.0 57490.2742 0.23446611695517905 33.90695540000001 0.038004391467829086 -0.7042083339999999 0.13054009996851712 0.02766480729747 0.022232517943355155 0.7962045270409975 57490.1331 0.26577131146930494 33.892108099999994 0.04848620529996171 -0.737431563 0.15400181072399127 0.047698350022 0.03684657926352695 33.926310400000006 0.08209314278208624 33.9056956 0.05402701917226201 33.9009123 0.05363705769997098 33.9554298 0.061367155807972744 -0.8726975433 0.2816494818866008 57490.13060000001 0.26199931297629364 33.8855089 0.042449147586141156 -0.716274232 0.1634366659722664 0.050920344251000005 0.037506605604057774 57490.121300000006 0.27312325056662057 33.8791091 0.05005909574882473 -0.716969331 0.15786283477982851 0.0516194268542 0.037149569363267895 57490.267700000004 0.24512590642369167 33.910834799999996 0.03078161738700547 -0.7160968310000001 0.13222034334727178 0.031050148724199998 0.024967734557334732 57490.269799999995 0.24748325195878454 33.907484100000005 0.03094718237885298 -0.707049693 0.13582023129065401 0.032625808723 0.026462540780755984 14.650020828098405 0.008688391771310802 14.772590580275663 0.03088041149455029 0.033667876910528506 14.778563919805768 0.008683440540939611 14.859256556367304 0.023323334664915044 0.022221997454139098 15.48654935662976 0.013329290745017297 15.51613146865927 0.017297384172119536 0.016057546267466853 15.403841644175202 0.011982324459200881 15.543795597982754 0.06424897174799327 0.012915919339184909 6 57481.33935 10 57481.33975 6 57481.3401 6 57481.34046
ASASSN-16dw 202.5032282 -27.973939 FOUNDATION SNIa-norm 0.036631141668013546 0.00015 10.535772829670064 0.10997538947636266 -0.8879520287100624 1.0593949820315487 57482.7596 0.5694452036851338 35.6909764 0.05854862443337158 -0.20560476713700002 0.1564259411846862 0.378176291 0.07295871225932046 2.3717439974230268 57482.87210000001 0.5365366623072984 35.683983399999995 0.0715013116274102 -0.11711122520699999 0.17816248354304928 0.3761514570000001 0.08250983924220281 36.2020366 0.09675955663623109 35.9770521 0.05770634328728512 35.920032400000004 0.04767460278009675 35.8589266 0.0871309454352472 -0.335571984716 0.26951369417651655 57482.919799999996 0.5430542882621727 35.710933399999995 0.07437954331965183 -0.094836052974 0.18025170538355564 0.345521992 0.07776591279451386 57482.80909999999 0.5487505717538247 35.63053479999999 0.08595974225740788 -0.11019481960300001 0.18498288606550345 0.42637526800000003 0.0993716710412086 57482.786700000004 0.5352318282762176 35.699624299999996 0.061924477385844875 -0.192680981711 0.15501331787586736 0.36251519800000004 0.06251035956937695 57482.706 0.541778552547049 35.6360213 0.061676834357074356 -0.19271766416100003 0.1456564609350537 0.42232601999999997 0.0729550175480042 16.638495318950067 0.017397980694208046 16.644762661926613 0.058665746821757604 0.46023790004973614 16.71046601053168 0.012034144383837219 16.68082347696986 0.026835474952191515 0.3037734000983377 17.33194199978342 0.029938971019206444 17.360673301827376 0.03594017727680441 0.21950571441525485 17.29901680888781 0.0790715034145877 17.323596489538527 0.061413382566904096 0.17655985881364936 7 57482.43262 7 57482.43304 11 57482.43339 5 57495.40941
ASASSN-16ej 287.655906 37.6551364 FOUNDATION SNIa-norm 0.027569672883498625 7.7e-05 -9999.0 -9999.0 -9999.0 -9999.0 57486.0881 0.5336744232206998 35.50790859999999 0.04424407063144189 1.0101226829999999 0.1788654425829386 0.0427161056849 0.038486142637847484 1.7303519173689306 57486.1593 0.5979912290326864 35.352432300000004 0.10668328100836608 1.176291333 0.2223997102749914 0.1421365408794 0.09899711302777928 35.7713038 0.14839512689290033 35.47942330000001 0.07098395020784627 35.4013237 0.08864857837726456 35.5982936 0.07227431188907987 1.049373613 0.2691023460274682 57486.182799999995 0.6260065175379711 35.3537587 0.10219135640703667 1.175512936 0.23435719015757103 0.134048848584 0.08597976484620383 57486.217 0.6322111988885449 35.3310099 0.10954507881228626 1.200169322 0.21715450658904667 0.15658074512000003 0.09775096490723885 57486.038 0.5143306329588201 35.511292399999995 0.05103059241513843 1.007571475 0.17832735304928793 0.0343604433405 0.028173510351340907 57486.0164 0.5738562886298518 35.5091417 0.05377644420292209 1.0006842360000001 0.18226586723590982 0.03893626646605 0.033773547436762565 17.157746599199854 0.08151415859678966 17.094463889754984 0.12581984979719643 0.051985201734185325 16.90744736844175 0.07370371518253763 16.79531831502435 0.08986141421187385 0.034312083998047374 17.240304733859215 0.08849382110290892 17.11995610789684 0.10823578452785262 0.024793805213456664 17.535095640588278 0.06670864962324115 17.376552973677942 0.06846217220168901 0.01994294663172015 6 57494.57958 6 57494.57998 6 57494.58034 8 57477.64413
ASASSN-16em 203.0564916 84.6783224 FOUNDATION SNIa-norm 0.021469652848971937 9e-05 9.13882697232659 0.10113709899967833 -1.4087886853861555 0.4941501874378831 57501.0755 0.22174253087752696 35.166939400000004 0.05650352703716838 -0.787887171 0.13234272958551882 0.22960368379999999 0.05818511497666098 1.9564986089081595 57501.1472 0.2535195455976418 35.1773501 0.06876669091929614 -0.939647272 0.18467516074706422 0.2522027028 0.07515279901697336 35.5575653 0.08942149286334922 35.331581 0.06405939134116079 35.3429992 0.04436670958455244 35.3217341 0.06356232254401986 -0.6965003179 0.24814972399737079 57501.1474 0.2555645515324257 35.190222399999996 0.05290583784649853 -0.940255109 0.18238286770396808 0.23942490249999998 0.06646423022175765 57501.132399999995 0.25347631053017844 35.13899669999999 0.07064067793495467 -0.928595368 0.17089819386571814 0.28629957649999993 0.08437203196702908 57501.0717 0.21723054573407521 35.1850043 0.04292760593732181 -0.799053534 0.14232764807397347 0.2180858316 0.05039172754852707 57501.06199999999 0.22657449106194114 35.151274099999995 0.05518886499276829 -0.767068116 0.13279748887708137 0.24147403550000002 0.06113954580721588 16.246383787827238 0.014133733813622887 16.438396963509142 0.03332991858554929 0.27942607664898705 16.245281410258837 0.009660770492616304 16.31299900044531 0.03477035615616286 0.18443115912580998 16.96737644052733 0.006999447093754882 17.035217712517262 0.01716400332244331 0.133269382148796 16.90516087555141 0.021713454157379002 17.013747162488293 0.03144834456412548 0.10719549310620795 7 57494.35201 7 57494.35242 14 57494.35277 7 57494.35313
ASASSN-16et 155.0069894 56.4610557 FOUNDATION SNIa-norm 0.025796746361110928 6.6e-06 9.351098699669068 0.13095961811309917 -0.3881313166779546 0.8130271934897897 57512.2612 0.42494065468013853 35.4337657 0.05948582750126297 -0.215264890523 0.15529615253269421 0.441799257 0.06665756503168227 1.4275133551809995 57512.1171 0.4649275104787127 35.438411200000004 0.06294620349600122 -0.260172519191 0.2141064926412192 0.436280438 0.07836926075947225 36.195507899999996 0.0950555173968875 35.78055139999999 0.07137974207042223 35.6968502 0.052558173103333945 35.7072393 0.071259363493579 -0.558871697606 0.26943723269956166 57512.1578 0.4475479415660107 35.4711455 0.062020443885463995 -0.25606941125000005 0.1986167175237903 0.40325435 0.07262374730749921 57512.0401 0.4446594089863611 35.381766999999996 0.0684892554420036 -0.2735645145776 0.20941072992089282 0.504639126 0.09131064304965837 57512.265400000004 0.4194792485928842 35.4541039 0.04561169120729901 -0.2250489235998 0.15350900040130291 0.421250648 0.059873168423026486 57512.1664 0.4213917891939498 35.384155299999996 0.06387708878706042 -0.22424319227 0.14594115004615207 0.494290033 0.07393808677892545 16.334129955484176 0.012043890625734485 16.521316432554265 0.05871510642936246 0.5376666045022207 16.38526409393776 0.012290847233771749 16.331306108547157 0.054388462242886765 0.3548791017674065 17.011076072398744 0.024820384908511895 17.02808395333817 0.029732444363325623 0.25643453554287937 17.090100578992704 0.03440249021646504 17.182933456189183 0.03708975834425611 0.20626362967818943 7 57508.35089 7 57508.3513 7 57508.35165 6 57512.39958
ASASSN-16ex 257.5997344 26.3968648 FOUNDATION SNIa-06gz-like 0.04121247773351257 1.4e-05 -9999.0 -9999.0 -9999.0 -9999.0 57524.58559999999 0.21525018002319682 35.8883327 0.04493199350919121 -1.4729935999999997 0.15139698143305236 0.14236490366 0.0537099744867973 1.7436213331208947 57524.6718 0.19840554427760454 35.95914560000001 0.055719070349746436 -1.51877947 0.16301717474861077 0.087440730412 0.050509097109303555 36.3975901 0.08426847792615007 36.11635 0.0596834194730833 35.8768241 0.04758125670040666 35.7507467 0.047363462807421416 -0.51937789017 0.30814140675870955 57524.679599999996 0.19830239534620206 35.9506158 0.061056130817142375 -1.5200613520000001 0.16654748329385255 0.08810862950800001 0.05436264790736354 57524.6845 0.19992436069698205 35.9314203 0.059866778415996184 -1.51873343 0.16053433570527864 0.11002540632 0.06347883530357494 57524.562399999995 0.2015099005010607 35.900089699999995 0.05150100721257789 -1.4854618960000001 0.16331238045151747 0.12888719178000002 0.04853740282693425 57524.588599999995 0.20265744496554416 35.8603283 0.052569316232094834 -1.49757897 0.15848030912400157 0.1696236497 0.059613852947279125 16.67190996735663 0.015588460091016566 17.057068174220543 0.05021622554281153 0.17325709162783395 16.833588157523792 0.019037318131698424 17.05377986242208 0.046450306310920536 0.11435584902775009 17.508193911347657 0.014741045442484516 17.563595084570903 0.012383742639271833 0.08263318095091061 17.389130754802057 0.03046927554187004 17.42073531510645 0.0614100500177853 0.06646616376653923 7 57514.42064 7 57514.42105 15 57514.4214 8 57514.42176
