SNID,SURVEY,RA,DECL,SUBCLASS,REDSHIFT_FINAL,SIGMA_Z,LOG_HOSTMASS,LOG_HOSTMASS_ERR,LOWRV_GRI_T0,LOWRV_GRI_T0_ERR,LOWRV_GRI_MU,LOWRV_GRI_MU_ERR,LOWRV_GRI_THETA,LOWRV_GRI_THETA_ERR,LOWRV_GRI_AV,LOWRV_GRI_AV_ERR,HIGHRV_GRI_T0,HIGHRV_GRI_T0_ERR,HIGHRV_GRI_MU,HIGHRV_GRI_MU_ERR,HIGHRV_GRI_THETA,HIGHRV_GRI_THETA_ERR,HIGHRV_GRI_AV,HIGHRV_GRI_AV_ERR,LOWRV_GRIZ_T0,LOWRV_GRIZ_T0_ERR,LOWRV_GRIZ_MU,LOWRV_GRIZ_MU_ERR,LOWRV_GRIZ_THETA,LOWRV_GRIZ_THETA_ERR,LOWRV_GRIZ_AV,LOWRV_GRIZ_AV_ERR,HIGHRV_GRIZ_T0,HIGHRV_GRIZ_T0_ERR,HIGHRV_GRIZ_MU,HIGHRV_GRIZ_MU_ERR,HIGHRV_GRIZ_THETA,HIGHRV_GRIZ_THETA_ERR,HIGHRV_GRIZ_AV,HIGHRV_GRIZ_AV_ERR
2020acbc,YSE,64.171879,-24.834947,SNIa-norm,0.1288408996599908,0.000103,11.20975935059444,0.048665345244566824,59196.9555,2.765467365564113,38.695713000000005,0.18282456861975643,-0.24755425072000004,0.7224828720486958,0.14337753512,0.12930427902643135,59197.3871,2.3936047271844134,38.6632306,0.19688780882431506,-0.35467095487,0.7451197001364438,0.16081835095299998,0.1644020728748589,59197.157100000004,2.3484525947951522,38.70806329999999,0.18156705181037122,-0.30203126429200006,0.7317360479681975,0.12575136981,0.11673313023049826,59197.1117,2.412540799655011,38.7007481,0.17749678114374348,-0.240846829259,0.7167451192132399,0.13105655566,0.11592104802289349
2020aciz,YSE,150.840602,2.838874,SNIa-norm,0.124540257780601,3.95e-05,11.238897131364087,0.07163231888759214,59202.575,1.3965654299030241,38.319405499999995,0.09914848390041069,0.7564193652800001,0.4965266311156472,0.08014997809869999,0.06812038246825204,59202.5981,1.4470267412873077,38.3149602,0.09505980094635186,0.74975620604,0.47900475635113504,0.080093731416,0.07240564840825633,59204.1383,0.6287631589080253,38.267232799999995,0.07462451784876073,0.9603413684000001,0.4024769774752264,0.037568686206,0.03223694573489703,59204.1429,0.6223580882418175,38.2575377,0.08703028822605384,0.9572430969,0.4149768532629089,0.046211136047,0.04050838335299254
2020acjy,YSE,159.724213,-0.941819,SNIa-norm,0.0748972143922313,1.08e-05,10.728307460384626,0.053820342810478025,59205.4218,1.27945486829363,37.425584,0.10552630375408788,0.41731967810599996,0.32602275737297187,0.136324673466,0.09288779836003089,59205.4199,1.2221431953745163,37.4014896,0.11951793661137236,0.34802250853,0.37114663583104124,0.171105399368,0.12088936548354236,59205.37179999999,1.1489842296567365,37.4695745,0.07294953063419926,0.40768024116600005,0.34131563413003563,0.09882325591999999,0.06509883283904533,59205.3649,1.078655640137248,37.4603278,0.08363818163470554,0.4250641495,0.3304983486743409,0.1051629184855,0.07169826651307541
2020acmi,YSE,54.667625,-27.196842,SNIa-norm,0.05462218799380203,-9999.0,-9999.0,-9999.0,59204.352399999996,1.403899654533729,38.029823199999996,0.4470878621275242,0.18597415845,0.9729995388852561,0.44403113537,0.3163266246907174,59204.476,1.4080568170354781,38.1259323,0.42121655986761736,0.18260544625,0.9957049088308263,0.37241749238399996,0.28829751001850196,59204.3767,1.4304569584575917,38.0139577,0.4696518210767525,0.22292348125,1.0093762916147124,0.44789569098,0.3063496592230279,59204.455,1.3941215872368706,38.025779,0.5570770464836978,0.209277939133,1.0369358937435982,0.444185147293,0.3951918691413311
2020acmm,YSE,9.21435,2.170323,SNIa-norm,0.05854903794811276,-9999.0,10.105158430701303,0.06798996821466552,59210.2768,2.5028627129748515,36.5922163,0.12053954050148853,-0.55112984269,0.801648511683807,0.11199819502100002,0.0950884427999124,59210.277799999996,2.6434612083402875,36.559127600000004,0.12741977985477773,-0.47947549141,0.8166996593307755,0.131485613618,0.10940687199153468,59210.3859,2.538009296673298,36.5856005,0.11234201435682913,-0.488139244451,0.793664632058412,0.113086481921,0.09730619973497569,59210.56940000001,2.887851041864955,36.574268800000006,0.12379145061982266,-0.47484137861000003,0.7992860290680243,0.128408971081,0.1091927308559298
2020acts,YSE,89.469735,-21.552356,SNIa-norm,0.06067744372675313,-9999.0,-9999.0,-9999.0,59211.2202,0.36322439345396207,37.03703900000001,0.06947785574555389,-1.1642543740000002,0.4109508068200817,0.092153332281,0.06433429648674624,59211.1975,0.36677479466274726,37.0257843,0.06792408308921073,-1.08514695038,0.4028924654708038,0.100071769663,0.07273357875700176,59211.1391,0.3517686597751583,37.06536079999999,0.052725533884068095,-1.2335068595,0.48290939589113513,0.0944824434008,0.07458969971910205,59211.1548,0.3495095992960948,37.0477255,0.06310915701980187,-1.1418386318,0.4020158202611635,0.091161581915,0.07035093763716112
2020acxb,YSE,52.719265,-2.014202,SNIa-norm,0.14755914906972079,0.001,-9999.0,-9999.0,59202.2111,2.02389890804852,38.7366465,0.25575132611142015,0.46661775315,0.824607492597701,0.207883300096,0.18479769739330046,59202.2729,1.9837680282734007,38.7379393,0.2895785969741377,0.41344335798000004,0.8911082277262591,0.219800022688,0.20785586080302298,59202.277700000006,2.130871349941209,38.7491443,0.2794733161994361,0.42784230135300005,0.8867151156495093,0.21083662638589998,0.1904822595221729,59202.1977,2.0723283306465157,38.7321737,0.3060740407128805,0.48028556848,0.8965216969829772,0.218354384706,0.20068391919087072
2020acxg,YSE,66.618154,-20.846117,SNIa-91T-like,0.1760969583831225,0.001,-9999.0,-9999.0,59201.2088,2.8186526142821906,39.2076615,0.2988717176444603,0.07658695872,0.9577749684720905,0.1811256386106,0.1702502257815634,59200.928700000004,2.980484240857555,39.2475717,0.3048307979012456,0.07685513542999999,0.9481143506968521,0.17577095838559997,0.1567521254205784,59201.020899999996,3.0351924469461995,39.253441099999996,0.2829332156194992,0.042381640592999995,0.8734881669763035,0.16729304234929998,0.15338167018067153,59200.9585,2.8990184114626536,39.243060400000005,0.3170257363871899,0.05643553921,0.8956337148341476,0.184957704715,0.18320174306946577
2020add,YSE,155.009404,6.631779,SNIa-norm,0.10893399459702219,1.6e-05,10.744098788724843,0.06801090332015447,58871.5228,0.7398649606516463,38.4715757,0.09822827016450006,-0.28175044959499995,0.447497860647601,0.2624734645,0.09046696241406081,58871.5181,0.7419854378624828,38.4092369,0.10974094781980888,-0.2640414754635,0.4746979285746821,0.32534406956000006,0.11400832410950809,58871.5021,0.7133201174789041,38.4668722,0.10417913105396871,-0.24744846142899998,0.49136883184821806,0.25212661577,0.09935816926424425,58871.54959999999,0.7129514990515361,38.4234411,0.12147437804240853,-0.2461612479962,0.4755118497327823,0.30903343126,0.11802305328141746
2020adkc,YSE,154.081739,-1.516317,SNIa-norm,0.0915964670465459,0.000213,10.547976298480743,0.04976167826119155,59218.2328,0.6172229418937748,37.686171800000004,0.07829321135807378,-0.8371259219999999,0.2416599063866241,0.0958215059478,0.07362843671479165,59218.2,0.6169602904563551,37.6802037,0.08067572507458484,-0.816661745,0.24633618168727653,0.101215710907,0.07158549178590333,59218.18090000001,0.6224670192066495,37.688343200000006,0.0726379937344088,-0.8839892480000001,0.22376667579376178,0.110760357918,0.07174179650041611,59218.131199999996,0.562375817403339,37.66895540000001,0.0803028134677732,-0.8623683934999999,0.23666891967211792,0.118981070851,0.08614264743301801
2020adlp,YSE,121.756457,39.707651,SNIa-norm,0.07937637977537113,9.13e-06,9.348723341737841,0.2950428237594099,59219.85059999999,1.8389778791491531,37.5358192,0.0947804711497046,-1.0961499629999998,0.2746015162743382,0.10477990202299999,0.08492876508653911,59219.734300000004,1.6930249584693415,37.5274694,0.10213272807303257,-1.106288412,0.2674260124237473,0.10991450216429999,0.09225674520647359,59220.26159999999,1.772880548711558,37.5620072,0.08749926952929364,-1.051683978,0.24656031267978534,0.09096971849120002,0.07664842935609491,59220.2625,1.7546691283543463,37.560686600000004,0.10023225030118815,-1.0444252589999998,0.25558135013106087,0.08713285406820001,0.07443699855500163
2020aekp,YSE,235.797458,17.813111,SNIa-CSM,0.04613941955804639,-9999.0,9.419600456980872,0.1745523727973336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25558135013106087,nan,nan
2020aeqm,YSE,135.264454,23.286108,SNIa-norm,0.04200292456990362,1.05e-05,-9999.0,-9999.0,59224.0409,0.7788563346342541,36.2240987,0.07599858490991794,-0.8250031177000001,0.2688925646165327,1.178123894,0.0803540077762943,59224.0798,0.7233339201226224,35.974480199999995,0.08538010592614655,-0.8510457149999999,0.26913602852356233,1.45133582,0.10274643125738042,59224.0195,0.7923066010074551,36.2195319,0.07959044523301777,-0.8127141822999999,0.2742655500785977,1.177997273,0.08044464181856036,59224.0499,0.7126569932302238,35.9617354,0.08315704363936957,-0.8567007373,0.262709230656682,1.46004693,0.10130283509791371
2020aeqp,YSE,187.34065,31.254522,SNIa-norm,0.06109193047144636,0.001,-9999.0,-9999.0,59219.575099999995,0.7551622276040741,37.0381209,0.07257619549955767,-0.852992579,0.19608735109157285,0.1198469073382,0.06805983131250462,59219.508,0.7393483617348752,37.0194152,0.08888576257736668,-0.8745416850000001,0.19122353435030892,0.135302884575,0.08272768598730927,59219.7996,0.7150243632213158,37.0381816,0.05920198072226977,-0.806637598,0.1887998178307447,0.11485747034,0.05839635697405186,59219.7666,0.7341555965869503,37.0266011,0.06557025429865278,-0.811094913,0.18461690731442618,0.12952889291,0.06560343400471602
2020ann,YSE,150.697742,3.599569,SNIa-norm,0.08052260607570054,1.03e-05,-9999.0,-9999.0,58882.216,0.8488015080099819,37.840036999999995,0.08473184189547651,-0.302094665072,0.4207230749245958,0.14958325212300003,0.08013401438832309,58882.16390000001,0.8074446049110645,37.808168699999996,0.09493648724442039,-0.300238145468,0.4243680241140727,0.17997464104,0.09116890873319257,58883.0552,0.7454749895200686,38.0119988,0.09304551337146777,-1.12370737525,0.39795350254986234,0.117448980131,0.06916076413961625,58882.96740000001,0.7251601478294394,37.9974442,0.09990229680222563,-1.1243899712,0.409820192558448,0.14155209654,0.08457580004250861
2020atv,YSE,151.274933,-12.126594,SNIa-norm,0.079514208459507,0.01,-9999.0,-9999.0,58878.5859,0.5691495321968728,37.8649549,0.08424528910265544,-0.826902570982,0.45014208860946187,0.11111732313,0.06608119465102147,58878.6015,0.6053988354795321,37.8484358,0.09569462523235042,-0.82366732752,0.4390971755843299,0.129086362308,0.08264188391169827,58878.546700000006,0.5697272242047152,37.8809562,0.08301737397412676,-0.7950471754,0.4603933372567451,0.100992227661,0.06063120107120992,58878.5422,0.5499446881278753,37.860512199999995,0.09021141297618612,-0.74093978989,0.4310704961884176,0.10937156942,0.06667060893982044
2020azn,YSE,141.918521,35.530075,SNIa-norm,0.14307141108933435,-9999.0,-9999.0,-9999.0,58883.19069999999,3.2002505386297315,39.105181200000004,0.2102708595753582,0.024506195993999995,0.7631332257256422,0.190907408235,0.17446897943034914,58883.255,2.9929408614271176,39.1085243,0.22064413851156345,0.027818424624999998,0.7625633994360517,0.18835964552599999,0.16989592898232167,58883.174399999996,2.7914198251069973,39.140098599999995,0.20243896921798432,0.035836590158999995,0.7271762619063015,0.164151037395,0.14579285117162824,58883.370599999995,2.9286098476922353,39.08730489999999,0.21438386867017295,0.012091192070000001,0.7072650221866356,0.20538668941459998,0.20253792370556425
2020azs,YSE,143.439971,33.028124,SNIa-norm,0.13794403059999596,2.57e-05,10.487356610235047,0.06872053871503297,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7072650221866356,nan,nan
2020azt,YSE,193.425758,-4.441503,SNIa-norm,0.14677437282294806,0.01,-9999.0,-9999.0,58883.5583,3.2763624814723644,38.9488095,0.27274638230368914,0.1358845371133,0.7880452493813865,0.197658622998,0.19220480028026438,58883.2053,3.260524790582086,38.983445999999994,0.2128651027388003,0.207416124029,0.7330121419843582,0.1878211743728,0.15622326215126547,58884.19990000001,1.920065100458994,38.88243919999999,0.17708896149495026,0.12554317972999998,0.6997788311638875,0.18839784130200002,0.17155845699194186,58884.3962,1.8770949789501423,38.8408747,0.18725842701974718,0.13593965481700002,0.691521676044073,0.19634109393300003,0.1822962449589934
2020cyz,YSE,213.114037,-5.82343,SNIa-norm,0.105350615591537,-9999.0,-9999.0,-9999.0,58913.591100000005,3.2842062648379717,38.2489298,0.17373378523465147,-0.34397430322899997,0.5034247785370164,0.14964172592199998,0.1282095226408746,58913.2023,3.494244512051355,38.253600899999995,0.14992034975009236,-0.470195917631,0.5018027219727585,0.14714070317869998,0.12520328796702168,58915.1044,3.1391974515789043,38.2885697,0.14242989858842844,-0.15516069364399998,0.44701342911659087,0.13192024827199997,0.11602994710906651,58914.988,3.3028587617395875,38.2723749,0.14639639360308715,-0.15348758543499996,0.4507596345699625,0.13620883161,0.1198162330303417
2020dow,YSE,137.983396,27.900481,SNIa-norm,0.04884272305476077,1.04e-05,10.397709998899913,0.062217797145592786,58919.79409999999,0.7046525313940447,36.4741593,0.07113669878136021,-0.410908467784,0.2646395440530254,0.120725773205,0.0753113607218445,58919.821,0.6617091506091696,36.445096099999994,0.09187562328925987,-0.37294072003999995,0.24823719191267526,0.142986702197,0.09334196648834436,58919.847200000004,0.6572915334919134,36.47923050000001,0.0665097507118317,-0.431314581573,0.26923064128558283,0.12749594822899998,0.08173562254276343,58919.8597,0.6684952580235013,36.4564137,0.080047355498542,-0.408877761901,0.2434102690828557,0.146742685083,0.08821568267017085
2020duv,YSE,241.255767,27.260274,SNIa-91T-like,0.04534470310123679,2.09e-05,-9999.0,-9999.0,58927.2041,0.7605611020819222,36.23560919999999,0.08883804385149417,-0.996906478,0.20556043733112048,0.21221803297999997,0.10031392448036533,58927.1602,0.7283103459377867,36.2338147,0.10253232141090923,-0.944579559,0.18955484904004044,0.20589713623,0.11518226962481824,58926.712100000004,0.7196551882672694,36.216614199999995,0.08408720936242302,-1.024036942,0.19566173588825342,0.23027915943000002,0.09900184044114872,58926.6517,0.6474852199086224,36.209693800000004,0.09444822190787946,-1.0142379160000001,0.1955697791564304,0.230821298982,0.11203973185753627
2020dwg,YSE,239.603346,32.968919,SNIa-norm,0.04759212454904386,8.28e-06,10.832873954003633,0.06817350152226147,58922.607099999994,1.0176932691140192,36.4351909,0.08976152297721983,0.111085823456,0.23855183057333543,0.3266839604,0.10781091571024083,58922.43409999999,0.9502879510970516,36.3982708,0.10613216829670437,0.075634136517,0.23519009549620584,0.3633140106,0.12845574596613377,58922.669299999994,0.9988931424332534,36.4384914,0.08621316585093038,0.10840964410300001,0.22154119145931078,0.32513539319999996,0.09919141163140109,58922.568,0.9749030721050662,36.4143264,0.10815441471821668,0.09854777194799999,0.22953138035790538,0.35820354669999993,0.12261423236541982
2020dxa,YSE,239.67955,26.819344,SNIa-norm,0.01476711598928883,3.91e-06,10.077623283040591,0.13425358461167872,58922.2814,0.4581419430699522,33.8541249,0.09718475029545542,0.08098139957999999,0.25931966519509725,0.17082503844,0.09135699688078736,58922.21459999999,0.45175971489272904,33.8260931,0.1082753793915775,0.08477215504399999,0.26435767715172487,0.20225295332999998,0.10868066211819329,58922.1918,0.47007739788257036,33.8935403,0.06418421056544966,0.28075520908199997,0.18568272227308444,0.07440015569820001,0.0508879164750819,58922.1656,0.4912399006595208,33.8808189,0.06062736801800006,0.30486282905999995,0.18978225703760623,0.077607913732,0.05450670687962534
2020dyc,YSE,219.975025,-7.688293,SNIa-norm,0.07071512119227495,-9999.0,10.475904871176443,0.07491274193651416,58916.04979999999,3.515511336918175,37.6360763,0.12676056976958583,0.16807334697499998,0.4272569995987814,0.0810981206252,0.07289474024520211,58916.2385,3.381142965034087,37.6228329,0.12664674906048698,0.239108237354,0.4175389299912912,0.09031848599029998,0.08233070975571459,58916.21,3.4848242423399634,37.6424362,0.13233689746083666,0.193910395075,0.42614948099303857,0.08130428986595999,0.06627776670155672,58916.1281,3.5364728742067553,37.6262674,0.1322801608603498,0.19555329427,0.42017935811408835,0.09463211163579999,0.08893874848357279
2020eci,YSE,230.81205,0.064954,SNIa-norm,0.07148361951120197,7.88e-06,10.811253495107175,0.0684484132026663,58922.5793,1.8090222524887438,37.568034,0.14799241819769016,-0.335266206721,0.5711985168869145,0.132228013987,0.10651099861667174,58922.5017,1.7604735470889308,37.543751799999995,0.15141883210737042,-0.251083819444,0.5412335650399143,0.140912880917,0.11833867775680942,58922.5225,1.6323123935080697,37.54395280000001,0.11435678087529398,-0.38000686153200003,0.43755575626728466,0.1585182338774,0.10932277903060038,58922.44559999999,1.7702882929059995,37.4882938,0.14715496444755094,-0.39180418063190003,0.39336183084504067,0.214457859956,0.1608851528720681
2020ees,YSE,201.8133,32.03363,SNIa-norm,0.025533197369494862,6.67e-06,10.952143322430063,0.12033806870989668,58927.7495,1.0912377147075616,35.14572809999999,0.10418237979807328,-0.337312538308,0.20724697173522122,0.25185580954000003,0.10293567398878443,58927.6358,1.0737124195983767,35.097616599999995,0.1183144064957435,-0.3569605801610001,0.21507005303281787,0.29852203597000004,0.12684787678318432,58927.7016,1.069363100167565,35.1855695,0.07273975267864194,-0.36416661382899995,0.20651887065193517,0.20977342329999998,0.0841535234431642,58927.4727,1.016407747904272,35.171977500000004,0.09082180191864742,-0.381451917444,0.20432451873040633,0.22115489323,0.10171996826909604
2020esm,YSE,211.826088,-5.127117,SNIa-SC,0.03746471834191372,0.00015,8.949564991963179,0.42234231134724814,58945.621,0.3116071244371677,35.0730367,0.061624450367609725,-0.6228478894,0.17625827000015667,0.17999985896999998,0.08607837659381638,58945.6359,0.3181213447726896,35.0316887,0.09275418266746795,-0.62301935675,0.18147947440699835,0.22260288411,0.10994602104312069,58945.43809999999,0.31959097296375755,34.9561532,0.053972780637650965,-0.7346157270000001,0.1739588233792137,0.31909414059999996,0.07845946807580455,58945.447700000004,0.3339681272217591,34.889389800000004,0.06156903422955405,-0.7435229430000001,0.16059207079187862,0.391840506,0.0850584460860999
2020evu,YSE,238.12045,24.494119,SNIa-norm,0.059375543063194744,6.59e-06,10.26069027761084,0.07158091417940872,58941.4026,0.38772830693666843,37.01241010000001,0.13683165696574032,-0.693001396,0.21261479019550164,0.34799782052,0.11208172975536235,58941.3776,0.40624898769099665,36.9466678,0.17107744802620817,-0.6970464191,0.21346826437531963,0.41502814849999997,0.1438721580075364,58941.4955,0.3913179653427409,36.917827599999995,0.06493103663303096,-0.645043457,0.1869098477144855,0.419641527,0.06725250111055552,58941.436799999996,0.35844910377904327,36.841232700000006,0.08976221510585626,-0.64294046473,0.19302941271842133,0.50009043,0.08913175768212529
2020ewx,YSE,229.327104,13.02275,SNIa-norm,0.06102841986772062,-9999.0,9.55637810387943,0.1255308127762903,58945.107200000006,0.9061832927173243,36.996935,0.08208946055980637,-0.8996955098999999,0.2810830274794023,0.2296209297,0.11710170552982894,58944.895899999996,0.9474350584604296,36.9914738,0.09586517456073415,-0.8481221056,0.27189466290573383,0.21469125912999998,0.12432275053263604,58944.74590000001,0.9029635596190477,37.0594963,0.07750816831992621,-0.84304985,0.24479047208003318,0.1410856154588,0.08879954189362825,58944.5915,0.8883680262144469,37.0529718,0.061127380156195066,-0.845230504,0.24511905418534477,0.137558428602,0.09363000403351882
2020fhs,YSE,240.276175,19.450186,SNIa-norm,0.015003913140470001,6.78e-06,10.364057076501245,0.05680428754114641,58949.0153,0.3594383257250108,34.4009672,0.09855155830406745,2.3301717199999996,0.2059886664965857,0.36897298489999997,0.10557257449011379,58948.9421,0.3848085108205759,34.337491899999996,0.1130856952244182,2.34163663,0.21354070897218427,0.42577266710000006,0.12894524388731918,58948.9922,0.38283045855834724,34.3421346,0.0483677911718119,2.09678174,0.17582423798433594,0.473448986,0.06839899474563792,58948.951400000005,0.3751773447318175,34.2749542,0.06318379699226703,2.12166049,0.17492098909296133,0.533883984,0.08579065009968011
2020ftl,YSE,185.015713,5.343329,SNIa-norm,0.0087294724405642,6.67e-06,10.818723878618336,0.09234024771720174,58955.7109,0.3098244502939566,32.821907700000004,0.06497235651190424,2.81752656,0.25755744353981774,0.1213394097242,0.07248328731219456,58955.6799,0.2828533012004582,32.794158800000005,0.07731614231556058,2.8222151699999998,0.2691709044402294,0.15867491903199998,0.09091781585835855,58955.604100000004,0.26879953496978604,32.8244398,0.06410163192899232,2.94158876,0.18784578906928523,0.09429328138300001,0.05772309558508185,58955.596399999995,0.26181489644399275,32.7781776,0.09568116574457063,2.86690006,0.20414593832304478,0.1734235100426,0.12629114510835496
2020hr,YSE,139.623775,28.141627,SNIa-norm,0.08339162421490937,1e-05,-9999.0,-9999.0,58865.257,1.7487684237771832,37.010300300000004,0.0801754265963706,0.674081093101,0.5053120120963114,0.08860359774599999,0.0664244877676535,58865.141200000005,1.8931620532855502,36.9941032,0.08728198891959313,0.59604826826,0.48727202150037946,0.117264639743,0.08073503155707164,58865.3433,1.8517492027809948,37.0086034,0.08794510099169814,0.70357954214,0.4784789855774185,0.08935455980399999,0.06362605302823113,58865.202099999995,1.7947995960552747,36.9962428,0.08463700613892246,0.66835826659,0.4725168555862208,0.107763642823,0.0758947429500854
2020igy,YSE,244.532171,21.066292,SNIa-norm,0.031766743111329376,9e-06,-9999.0,-9999.0,58975.826400000005,3.6064363352207827,35.0193161,0.2697333457894853,0.86318087749,0.6382098289582608,0.16773701748599998,0.13607063470389477,58975.6631,3.6499353953187863,35.0134861,0.2942109776619322,0.8281196120900001,0.6543558800094403,0.17436128237700002,0.15305147969197377,58977.9895,2.707020456147295,35.3510852,0.09314898518481027,0.79322207632,0.40165252889982755,0.09420004444130001,0.07265713210408045,58977.7734,2.6415738566241527,35.3514925,0.10142912202000974,0.696380291504,0.40811356221423717,0.10616278269439999,0.08994131129583992
2020ilb,YSE,145.266392,34.73362,SNIa-norm,0.05153288412612435,1e-05,11.072559819187425,0.16235947450197716,58980.8015,0.5463403243400718,36.43794319999999,0.11581258374529083,-0.163102911012,0.3686420148581768,0.561065866,0.11300820248958057,58980.697799999994,0.5249525311874446,36.3294997,0.13136611286747427,-0.18479598576,0.36958901292229357,0.6801720649999999,0.14264414025583658,58980.8578,0.5503445829659525,36.4694779,0.06978262693242485,-0.11808469288800001,0.36341602138609297,0.5321538499999999,0.07996399108597257,58980.75,0.5858839475526031,36.3929173,0.08414275376234133,-0.130780792921,0.37745787606158826,0.610117062,0.08922407013313256
2020inp,YSE,226.622583,10.266889,SNIax,0.0705288590015163,0.01,-9999.0,-9999.0,58972.339700000004,1.8561449054423902,38.1376145,0.14664558445364118,1.9658173962999999,0.7164212415501656,0.856124492,0.16026836352215598,58972.77289999999,2.1926366753294815,37.9615622,0.18692210428721381,1.8974229846,0.7147775943290896,1.034458337,0.21828498224843007,58972.3435,1.5714126606337209,38.1495156,0.1364412889730964,1.9780035826,0.7005946948912409,0.845800162,0.1570129373843307,58972.5614,2.131795027670288,37.9739997,0.16207506967424073,1.9008178680999999,0.7053756888634606,1.031607879,0.2034622927545602
2020ioz,YSE,195.94825,20.902494,SNIa-norm,0.06109556632008402,0.01,9.473953975946978,0.2430040233774139,58976.94759999999,0.3705863462136564,37.3402977,0.06568645449946287,-0.860071584,0.23022807707739504,0.06279844699149999,0.04176614333336765,58976.9543,0.3726412618055701,37.3292454,0.07636770010181017,-0.849648057,0.22679072884191662,0.072860687493,0.05327256093141688,58976.898,0.3544516892328328,37.3744801,0.0458131727125507,-1.0198976949999998,0.17820861609464334,0.065031904095,0.04225988598646191,58976.9159,0.3607453256799242,37.3624922,0.05286033464858123,-0.9799577429999999,0.19666902429023475,0.06978251691399999,0.05042479963719692
2020jgl,YSE,142.243417,-14.805574,SNIa-norm,0.0075371475822784036,2e-05,10.48200350630995,0.13101764552512998,58992.63089999999,0.11608268604747259,32.57471889999999,0.06114167705248197,-0.10013667514499999,0.173101682654181,0.1811025753,0.062415415366343915,58992.633299999994,0.11883227676022155,32.5667624,0.07085897096515015,-0.092748716967,0.17143555835905253,0.18902044101999999,0.07880005665135308,58992.44560000001,0.09487170284003602,32.5110393,0.048127482226998024,-0.253962795616,0.12882060313454988,0.270459612,0.044563260006932344,58992.45360000001,0.09913142791143979,32.4759449,0.055961547637551935,-0.23456898527799,0.12543062749051356,0.30585301200000004,0.05763084977756146
2020jny,YSE,180.74375,20.08544,SNIa-norm,0.025832737926982808,1.67e-05,9.551383456425137,0.07015257522403563,58993.1097,0.2222519066287121,35.3386901,0.05194313825704028,1.333887776,0.24444031322461485,0.06218921685190001,0.05258645543792879,58993.1153,0.2249353462664013,35.3230059,0.06134594946033516,1.417075065,0.1669508533514722,0.0593500176166,0.047308505971124966,58993.2156,0.21046766972657202,35.36781049999999,0.05350307056375357,1.276944458,0.14897940672440682,0.0490497274154,0.036425237445065435,58993.2013,0.20901748730682346,35.3419479,0.06572845727377144,1.2932719670000001,0.1612773919416789,0.066536717851433,0.049045879771180384
2020juq,YSE,236.286792,21.878269,SNIa-norm,0.11686361369371075,0.01,-9999.0,-9999.0,58986.5221,1.9826652743213904,38.7212313,0.14577555957810626,-0.7709086930900001,0.530172590143563,0.218211277307,0.19441415593392974,58986.22180000001,2.041613273859746,38.7299107,0.14491272454656967,-0.7587825702700001,0.5214403698501232,0.18248735530299998,0.1589535796676994,58985.8335,1.4464327671896287,38.7000364,0.14239453983576744,-0.80215616047,0.5219829072349033,0.20931327062000002,0.18034471331204965,58985.7325,1.353341697429135,38.695158500000005,0.1513812417961684,-0.8279761732500001,0.5198138710289111,0.205735418309,0.16803246690907891
2020kaj,YSE,203.703579,28.402486,SNIa-norm,0.13858007061671979,0.01,-9999.0,-9999.0,58986.9565,0.862553041847251,38.9810551,0.12217019904211507,-0.30328219113,0.4391238509370929,0.11631416869500001,0.09527163980178138,58986.9383,0.873351653115766,38.978541899999996,0.12988970911658093,-0.31583591027299995,0.45099735228163634,0.1230913973521,0.10666091056833701,58987.140199999994,0.8210018026777521,38.9139191,0.1334815722307391,-0.132485796899,0.45151769972341405,0.13874114179299998,0.11123450936855758,58987.1316,0.8629724445196159,38.911625199999996,0.12876480693481424,-0.156351376626,0.4547830932822297,0.14773395780800003,0.11872237707825689
2020kbl,YSE,243.817746,21.093383,SNIa-norm,0.07907190246927426,5.73e-06,10.747756992865883,0.07057958731382705,58991.67659999999,1.1153799531997801,37.4963189,0.07899620214155864,-0.085284945853,0.41535929127197496,0.593214519,0.09845451066962671,58991.6803,1.0922645787537402,37.358528099999994,0.09689003220347284,-0.05886286152,0.45202820004173305,0.7315223030000001,0.12239289879147887,58992.5444,0.6659193945216947,37.4771921,0.08449706543774156,0.41760614957000003,0.3534159870619398,0.5519875850000001,0.08466010350369751,58992.507099999995,0.6567949375567415,37.35884939999999,0.086346280751634,0.43833367983999993,0.34369592536090326,0.668347213,0.0976120118875317
2020kre,YSE,197.624483,-1.314192,SNIa-CSM,0.1319216309304219,0.000213,9.978519750296034,0.11635059901492605,58999.507,8.679744869522699,38.734987999999994,0.13650013178015616,-4.539499900000001,0.3035668737444684,0.174894339801,0.12884073121628228,58999.5119,8.679515446728647,38.7220212,0.14218382752816855,-4.50640508,0.305212081577374,0.18127385476000002,0.13178096207003073,59002.6548,6.911258710249704,38.5513217,0.14371997077341064,-4.08128993,0.2624327933702172,0.30974946922,0.1677103472099381,58998.8238,8.036193972273308,38.7247507,0.12957963335150327,-4.37634828,0.2949116619342843,0.13082255609000001,0.10353636543671908
