SNID,SURVEY,REDSHIFT_FINAL,SIGMA_Z,LOG_HOSTMASS,LOG_HOSTMASS_ERR,PEAKMAG_G_DUSTCORR,PEAKMAG_G_DUSTCORR_ERR,PEAKMAG_G_DUSTCORR_THETACORR,PEAKMAG_G_DUSTCORR_THETACORR_ERR,G_EXT,PEAKMAG_R_DUSTCORR,PEAKMAG_R_DUSTCORR_ERR,PEAKMAG_R_DUSTCORR_THETACORR,PEAKMAG_R_DUSTCORR_THETACORR_ERR,R_EXT,PEAKMAG_I_DUSTCORR,PEAKMAG_I_DUSTCORR_ERR,PEAKMAG_I_DUSTCORR_THETACORR,PEAKMAG_I_DUSTCORR_THETACORR_ERR,I_EXT,PEAKMAG_Z_DUSTCORR,PEAKMAG_Z_DUSTCORR_ERR,PEAKMAG_Z_DUSTCORR_THETACORR,PEAKMAG_Z_DUSTCORR_THETACORR_ERR,Z_EXT
2020azs,YSE,0.13794403059999596,2.57e-05,10.487356610235047,0.06872053871503297,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan
2020azt,YSE,0.14677437282294806,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.23171859028222846,19.896367518522382,0.16732763180183982,19.85679259034449,0.26390317806620117,0.152942519571768,20.670134202580705,0.16884352109947745,20.66817409798136,0.23760014526090667,0.11051578911189117,20.486368215533098,0.17107266490988365,20.544093204302293,0.17652110431010784,0.08889359520436473
2020cyz,YSE,0.105350615591537,-9999.0,-9999.0,-9999.0,19.023369161574077,0.12212230533748109,19.084526690590618,0.22954436699666048,0.1766917153377111,19.075217022613742,0.11103597562947473,19.07388481841416,0.21949495448915188,0.11662282296078559,19.937777434585726,0.02299314494568772,19.98001870595421,0.03666926709044583,0.08427128926642023,20.18688661025754,0.2935454532380061,20.1873982548724,0.26432556022173764,0.06778377945448755
2020dow,YSE,0.04884272305476077,1.04e-05,10.397709998899913,0.062217797145592786,17.296930769555384,0.0800615744626745,17.326800624507083,0.12604716148902878,0.14192365429489173,17.373058803033604,0.020718028855637848,17.3712201253985,0.07204420021772187,0.09367466480896358,18.094489867365517,0.01671714473586943,18.13809495070244,0.024949232223724534,0.06768902153659503,17.99885716525693,0.062009995694407474,17.8966177983076,0.11790501904220387,0.054445799361407095
2020duv,YSE,0.04534470310123679,2.09e-05,-9999.0,-9999.0,16.884423331555695,0.0642916802767265,16.90468443297995,0.12151502199194714,0.2732665687314652,17.085603563217237,0.02855543565577934,17.25824648628789,0.04461523177161042,0.18036566460040032,18.115225264824982,0.06295897386750562,18.237830271062165,0.06506008917443555,0.13033166844521804,17.76730208902807,0.10874608335196435,17.87238624912708,0.03793698891952652,0.10483253723455617
2020dwg,YSE,0.04759212454904386,8.28e-06,10.832873954003633,0.06817350152226147,17.36748969233957,0.11696130348630276,17.38734584013082,0.2075644796049945,0.4045774837243966,17.511179096882376,0.016885208831370742,17.516503616014468,0.04979223000153322,0.2670355436197422,18.216462493495442,0.10609518826785395,18.268834275186673,0.12133426565459876,0.1929590535495942,18.147300970430777,0.07796145697843099,18.23599819377782,0.12654675471363983,0.15520699924504608
2020dxa,YSE,0.01476711598928883,3.91e-06,10.077623283040591,0.13425358461167872,14.913465761079605,0.07410161039644576,14.804034662119468,0.12115789070069469,0.08824723835230792,14.996883296009024,0.06417902729350883,14.972538356620815,0.11252275740379915,0.058246319220281645,15.613566967943118,0.08546428042475306,15.606345697854113,0.08858599947442214,0.042088609168439414,15.556771890075568,0.08209535623779926,15.555551646319214,0.09870310750122005,0.03385405665742474
2020dyc,YSE,0.07071512119227495,-9999.0,10.475904871176443,0.07491274193651416,18.489836125489475,0.08728689892371397,18.41338918868146,0.20989904362215436,0.10541996123621435,18.710841487235587,0.06947591479281823,18.724843688244874,0.12473296183763251,0.06958092773215571,19.37480141637819,0.1274836472660381,19.327601174742263,0.15354995699710536,0.05027896203742243,-9999.0,-9999.0,-9999.0,-9999.0,0.04044198330905596
2020eci,YSE,0.07148361951120197,7.88e-06,10.811253495107175,0.0684484132026663,18.54340652487529,0.1402765123130254,18.660343129836548,0.2777434652212947,0.18992286216038837,18.49372478081195,0.08237276921410738,18.366627594464592,0.13919699558397278,0.12535585093846982,-9999.0,-9999.0,-9999.0,-9999.0,0.09058174813026226,19.01827385850581,0.06594005275255882,19.120915163917285,0.09406949468966594,0.07285960961689292
2020ees,YSE,0.025533197369494862,6.67e-06,10.952143322430063,0.12033806870989668,15.970092629456628,0.05701122877603932,15.953164899767478,0.1094397447643675,0.2622802454570821,16.0995995664105,0.010027765750370418,16.176308946279022,0.021331763490287682,0.17311430008809442,16.69965483355632,0.23776559989158402,16.714984131038296,0.28668748527020455,0.12509185499465303,16.780863490523462,0.1127742031832756,16.89523488773042,0.09087325709627889,0.10061788284386698
2020esm,YSE,0.03746471834191372,0.00015,8.949564991963179,0.42234231134724814,15.54847682867842,0.07585199986425997,15.545555175595617,0.14095665715479908,0.4184175687060473,15.888406199729852,0.01974972542213133,16.081542850257296,0.01663059739497927,0.27617049246265934,16.617035665225178,0.011705055305724575,16.64126515352792,0.015374118911664757,0.1995599391809965,16.272149624189357,0.07034169727458867,16.11188942364051,0.1753626845236107,0.16051643475669142
2020evu,YSE,0.059375543063194744,6.59e-06,10.26069027761084,0.07158091417940872,17.711082870032126,0.02147400155848168,17.82632768557975,0.029767907311169687,0.5481593672670053,17.798568187773167,0.08345938321993847,17.834607935488272,0.12303742903180113,0.3618046987709115,18.601773865625077,0.09993217693093535,18.687751803422824,0.11193638539974626,0.26143895040446496,18.41982573063173,0.047307089883238444,18.50439954233418,0.029487476338995313,0.21028894074473847
2020ewx,YSE,0.06102841986772062,-9999.0,9.55637810387943,0.1255308127762903,17.85663442687003,0.09842085911670666,18.00137642626984,0.1880438013762884,0.17365831275681942,17.93226385647347,0.029255504975264177,18.095507675639688,0.08867887843442976,0.11462066925774428,18.62361950822591,0.049085263305135775,18.673693132582766,0.061190781117856745,0.08282453922572226,18.617571325482306,0.04409615440016037,18.75031719343989,0.07765713424846672,0.06662008317621643
2020fhs,YSE,0.015003913140470001,6.78e-06,10.364057076501245,0.05680428754114641,15.56310690150075,0.0865753490681522,15.190012648984464,0.1634549480868908,0.6208739921236753,15.747970765887352,0.018865071451583972,15.461303437146546,0.02945842518865742,0.409798940069159,16.152039681733957,0.059294771290125114,15.983076085797304,0.07070608648172866,0.2961194399423229,16.386372605548146,0.013215543101707498,16.14676815892796,0.04569303665812389,0.23818426161464887
2020ftl,YSE,0.0087294724405642,6.67e-06,10.818723878618336,0.09234024771720174,14.121181120391556,0.018741528393362208,13.731322959894984,0.04290163548621498,0.12494695694849764,14.183686109279876,0.00475955097029736,13.887433949192731,0.04472581192747535,0.08246944013103666,14.622034902699935,0.0635880356380633,14.49739648401102,0.0707186718171477,0.05959216102374051,15.38563311671812,0.15024021860684694,15.538153419947744,0.30609875753642196,0.0479330734727363
2020hr,YSE,0.08339162421490937,1e-05,-9999.0,-9999.0,17.991290307183007,0.02583621539623692,17.8967030402685,0.05514090925290132,0.10973016438617102,18.15214436830405,0.018540046754456366,18.130426087515936,0.06686097683381585,0.07242581526930858,18.720339657737338,0.05236984766487577,18.713809431488315,0.049715685217671675,0.05233466892641153,-9999.0,-9999.0,-9999.0,-9999.0,0.04209549524175915
2020igy,YSE,0.031766743111329376,9e-06,-9999.0,-9999.0,16.39120498949883,0.12260523896959707,16.305013933806116,0.19420227745434832,0.12343702988433539,-9999.0,-9999.0,-9999.0,-9999.0,0.08147283451004912,-9999.0,-9999.0,-9999.0,-9999.0,0.05887201690067275,17.08843515947303,0.10975748273559556,17.101930831515613,0.08013273218603291,0.04735382411226732
2020ilb,YSE,0.05153288412612435,1e-05,11.072559819187425,0.16235947450197716,17.368730320808513,0.05178481224362692,17.49603068194242,0.11876291405813187,0.6778731774228804,17.428243549936962,0.05024000359847191,17.524567945371697,0.16592379199202562,0.44742043173532464,17.982446462988744,0.07691806718854326,17.979030323031626,0.11137068740171774,0.32330461284711287,18.01927628940185,0.06498346148201523,17.92880488524504,0.18104951478822867,0.2600507096143315
2020inp,YSE,0.0705288590015163,0.01,-9999.0,-9999.0,19.507044810849344,0.03988712732456509,19.514909254628034,0.06285762586253067,1.1109336144600461,19.52033058049996,0.06037928506527667,19.457601674858356,0.21903930982594302,0.7332557386334214,19.924504125695943,0.0567371676980903,19.827169763524452,0.047985394634120875,0.5298483168892025,20.089494559332497,0.18221259169823537,20.161622504182766,0.2104745100981962,0.4261845495540592
2020ioz,YSE,0.06109556632008402,0.01,9.473953975946978,0.2430040233774139,18.048474585164985,0.06876140735478323,18.17301821817418,0.1764356003269889,0.08146842168782749,18.222440545865226,0.03005119492126222,18.365798593286197,0.050698918823923494,0.05377205887233993,18.851487197252084,0.055203779933281225,18.870132244148138,0.055520813597436165,0.03885552255243927,18.83671485757817,0.045938424465782064,19.066931232517778,0.07364150033492803,0.031253516995056775
2020jgl,YSE,0.0075371475822784036,2e-05,10.48200350630995,0.13101764552512998,13.494005459698819,0.0015484652767312923,13.488854849855134,0.058522255535150676,0.34331283165811693,13.526117508155657,0.0018741501578075689,13.57520904521434,0.008096570514448792,0.22659869202189623,14.2412310813163,0.00346843021910591,14.270127616875367,0.021720764953494596,0.16373951031172207,14.193203374168869,0.0013410255596894073,14.229221850940196,0.02098509437204635,0.13170420141392275
2020jny,YSE,0.025832737926982808,1.67e-05,9.551383456425137,0.07015257522403563,16.397661751187016,0.006659337581101702,16.201993159552515,0.03748696133908394,0.0648671452404176,16.49654014168979,0.00796249695216972,16.298632345507155,0.019027894393483326,0.0428146253540287,17.237181116257904,0.08994853086036751,17.18007501767628,0.09535516915772445,0.030937715161087863,17.520397249721203,0.37617776550865983,17.524076376168427,0.6466684922663807,0.024884812841478168
2020juq,YSE,0.11686361369371075,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.23290274427828037,19.45886956992296,0.32124852666869225,19.30846282354177,0.6070522492619314,0.1537241033691516,20.349062346656797,0.10412041137134788,20.426657822755164,0.12810321981483944,0.11108055913377109,20.214007089516155,0.10991179747134483,20.170850973116018,0.1504475664360607,0.08934786909691889
2020kaj,YSE,0.13858007061671979,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.1754316067530838,19.899515174247448,0.03447546852376652,20.004370141503067,0.08585023575260711,0.11579110643069544,20.586208283112775,0.042747706010626274,20.567943160121242,0.0626058373737063,0.08367029348775985,20.295087717877593,0.20096156912031485,20.35024537387384,0.10690118119822863,0.06730036730227752
2020kbl,YSE,0.07907190246927426,5.73e-06,10.747756992865883,0.07057958731382705,18.648839267982314,0.025615522868769343,18.5973307955685,0.06664815802097365,0.718728999216932,18.50072523819753,0.09261745760126706,18.41886125244358,0.15727985673613307,0.47438672872835713,19.36695178695935,0.04352653736986331,19.397419384901127,0.10332364050173276,0.34279037521035255,19.137446638014517,0.08770036536130615,18.95151221385217,0.09537834063018277,0.2757241214017871
2020kre,YSE,0.1319216309304219,0.000213,9.978519750296034,0.11635059901492605,-9999.0,-9999.0,-9999.0,-9999.0,0.7250456960074404,18.97603904114098,0.045224678376698,19.607664242332795,0.06664315976798578,0.478555973506407,19.807014811228168,0.03851961999530819,20.12623198602696,0.042306684281240875,0.3458030585239068,18.78225625549913,0.07031434088104985,18.85333830688197,0.08945844093665616,0.2781473792286203
2020kvl,YSE,0.11674973491161009,-9999.0,8.780149306526182,0.31438191241107694,-9999.0,-9999.0,-9999.0,-9999.0,0.22196502265598525,18.2801499653807,0.015220692313839858,18.414536962823398,0.019439429666170103,0.14650481767761112,18.95049446205495,0.04103358318823549,19.026817560501478,0.05311763936786554,0.10586392573935133,18.702587361107966,0.05818144669038916,18.650689904978233,0.10344689557544917,0.0851518596305826
2020lbf,YSE,0.05483126596867224,0.00015,10.960195581761557,0.1878559151801302,17.17799898518107,0.16069823364877953,17.252261919542658,0.306520370618293,0.1336727809165464,17.22073048059572,0.07422994385382736,17.234139987482642,0.13388885581110974,0.0882287946195464,17.883828706087353,0.11344864546579977,17.93227208340441,0.10044699215313332,0.06375385267008539,17.646106253228268,0.2692664872888118,17.49725598378388,0.432253400353094,0.051280538441755494
2020lht,YSE,0.07372480331042884,0.001,10.305413627974845,0.07967802560613214,18.425402100316678,0.036427459361853015,18.38567988493987,0.16987237722290446,0.13377787692491216,18.395533054881273,0.033965904569680704,18.323714821310446,0.14453680102287284,0.0882981617268502,19.12907734830482,0.15545178796232173,19.14579950034932,0.18336205096844713,0.0638039771261461,19.26589203705972,0.052864485436390406,19.147489607808648,0.05844225287224275,0.05132085614787429
2020msu,YSE,0.1004297779899453,-9999.0,9.848110760426527,0.15602643016853315,18.894336262778594,0.027848401457782376,18.984486869896493,0.04900568976898964,0.18620340538664346,18.958905299013924,0.02485071107308506,18.962965470136766,0.0487747037220932,0.12290087704223662,19.73904069550287,0.01363138921834092,19.771202822298537,0.04661579870994857,0.08880779162587767,19.936755483116972,0.0690410876609004,19.85452922834699,0.10166901251035455,0.07143272416750923
2020myi,YSE,0.07407711370777713,0.0001,9.225318164631123,0.26279912506122527,18.149048944150792,0.2609544723227121,18.1978790933035,0.572079029757298,0.09731038352099226,18.46396162227447,0.03690880969906677,18.565833878544275,0.05700277747243377,0.06422831771101555,19.084832385946214,0.07850897192123485,19.103452965111952,0.07618195090488826,0.046411182678544154,19.483112164069063,0.11841952224289273,19.36621680691494,0.18469532342336417,0.03733092727415923
2020nbo,YSE,0.0497502842449759,-9999.0,-9999.0,-9999.0,17.897265133600087,0.00936486809271785,17.484720360974567,0.026607862595968264,0.3653229779161199,17.901289013276397,0.017802587406072393,17.551214733263603,0.03340831778059889,0.24112617218972404,18.412162891317053,0.03058941446749651,18.238468974322284,0.03873990800198288,0.1742370223119834,18.560937298257365,0.031004116031974234,18.23014678027341,0.07180021713271394,0.14014789611042822
2020nlb,YSE,0.004361417257534877,6e-06,11.494045589367877,0.0654829217422977,12.178217775871456,0.0012869011951989254,11.33519811227769,0.025166663007504954,0.008612328039461698,12.242139082617687,0.0015081831807081444,12.482931243380582,0.03368277875279143,0.005684443134793569,12.628524305224486,0.0013303301525206524,12.691194933721368,0.013156177007287048,0.004107560935064838,12.770052707138666,0.001068691534390854,12.456869499173818,0.010135416039248592,0.0033039248235311926
2020onu,YSE,0.04275661264300385,0.000143,11.061591868847248,0.04643674899423144,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan
2020pf,YSE,0.09318206397307031,-9999.0,-9999.0,-9999.0,18.945473900180183,0.020272837991235335,18.9249028333327,0.02667256825531124,0.07484604436725913,19.02871125525314,0.024762601433595526,19.11170078343543,0.10655953969575532,0.04940105406116342,19.891257554789366,0.07683580273985892,19.970799268780286,0.14425294887157789,0.035697048066262345,19.93501090874177,0.07641428494785549,20.00582186372604,0.09981576636015597,0.02871299174799671
2020pki,YSE,0.02642097820886475,0.001,10.615704483928278,0.08543217228273647,17.30240484215777,0.0306795407715319,17.224298491378025,0.2823602449306196,1.7020765807006355,17.63626135994111,0.06710683530537712,17.617572698835787,0.06408976119730239,1.1234311430921045,17.589655166305324,0.05057032184563506,17.459855014447154,0.04095890652819148,0.8117878510131217,18.24904444442813,0.09328614518043926,18.17803265729262,0.12675816153720956,0.6529631756664269
2020ppe,YSE,0.037937645516085666,2.2e-05,11.08766907043114,0.11935839112252249,17.378819415222647,0.009715555293204366,16.98403836460184,0.037582590508292234,0.5808071797522835,17.327185395489135,0.019927225668742037,17.029840429790323,0.08263896509591578,0.3833534173865539,17.869890204406445,0.016768241444238424,17.68659801365447,0.022486795948726965,0.2770099874766005,-9999.0,-9999.0,-9999.0,-9999.0,0.22281353544315918
2020prg,YSE,0.08166629728890644,-9999.0,-9999.0,-9999.0,17.885823760366964,0.07588910173925482,17.873148373058942,0.11000207590334081,0.16687351262466213,18.041560270873177,0.2010330703670617,17.92380495965413,0.31124047603397,0.11014245960810364,-9999.0,-9999.0,-9999.0,-9999.0,0.07958859885659368,-9999.0,-9999.0,-9999.0,-9999.0,0.06401724809183275
2020pst,YSE,0.044967141901882,0.000193,-9999.0,-9999.0,17.196656795294935,0.050827519331872975,17.222586586614533,0.10284039872390215,0.2624577570094061,17.289455089118317,0.02106459562762994,17.31398662787919,0.047648674423847605,0.17323146403265516,17.994281060437157,0.013451337202312525,18.01391335942817,0.030925037701870463,0.12517651729670512,-9999.0,-9999.0,-9999.0,-9999.0,0.10068598113523483
2020psv,YSE,0.09729507604891116,1.46e-05,11.19789126538546,0.06444770570697973,19.066002269385244,0.0337849909620272,18.886645728931516,0.06780288568405668,0.17793545164537017,19.052808953916603,0.015615431620549214,18.894319240270956,0.05842868578948595,0.11744373320516685,19.69278175639325,0.05318884436178439,19.622211119863497,0.0672874931374725,0.08486447645662641,-9999.0,-9999.0,-9999.0,-9999.0,0.06826091075301373
2020pyf,YSE,0.07349130844379013,1.53e-05,10.679659497571112,0.10436768199840403,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan
2020pyy,YSE,0.11727483151027102,0.001,-9999.0,-9999.0,19.3077861261128,0.05880993768081734,19.42373395895856,0.12512526471829796,0.20755753636132854,19.384169076893212,0.021532007869828184,19.553686410247934,0.06987946738163058,0.13699536376665525,20.116043965971205,0.06726034877627467,20.109660158407547,0.08853057226764048,0.09899242391019981,20.111261431395675,0.4840847106796535,20.222567622137234,0.5736477909995749,0.07962475344100264
2020qkx,YSE,0.13090396023238182,0.001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan,-9999.0,-9999.0,-9999.0,-9999.0,nan
2020qql,YSE,0.07594987596385765,0.001,9.988400706404517,0.0699798532969634,18.084985113237504,0.019003094284266782,18.220459280625576,0.026912738092623862,0.043867258736772434,18.200438373573043,0.024372311072858144,18.314036691546715,0.03645934041475957,0.028953952592828222,19.058628685155444,0.009125044893392893,19.12466691433386,0.01816726046700676,0.020922036119610056,18.984384889591034,0.12384013367215575,19.033794464034603,0.08996118654479072,0.01682868144555104
2020qwb,YSE,0.06976789923114075,1.09e-05,-9999.0,-9999.0,18.99806582963008,0.022891625185820153,18.750013092374466,0.09990729887205155,0.04996587303141203,18.97526688775609,0.04829506315274691,18.52746656856362,0.10514366372724172,0.03297925515911142,19.906486188213876,0.08704723022803104,19.914298774548726,0.13006907228049966,0.023830707238488538,19.57407746657723,0.14116899732967744,19.586551763355597,0.176083920986242,0.019168276856324697
2020rii,YSE,0.08623138878296932,9.05e-06,10.591488909226564,0.05643176740467671,18.66709423391963,0.026008056412146003,18.499851733045624,0.07379045651202082,0.2136698983350118,18.80789289411496,0.048957273424259505,18.819991281213678,0.10194188822745606,0.14102974029057236,19.28583912727979,0.029836094130221057,19.255492265977786,0.058091810627045194,0.10190765184265169,19.54136378273405,0.1433648101574026,19.823667372982634,0.17869764512720232,0.08196962283784026
2020rkt,YSE,0.10704605517461015,0.001,-9999.0,-9999.0,18.95277179761665,0.041368962275578895,19.059932643326334,0.10453441176127667,0.17534712911976633,19.021573502399292,0.032148820994076586,19.160956880287664,0.059383764441989645,0.11573534818500916,19.813830464240795,0.025009294554292603,19.855414226445223,0.02806400704464297,0.08363000275279113,19.93346305882201,0.10700594075361232,19.891644723976825,0.11081915046307068,0.06726795936931539
2020rmg,YSE,0.038477685786211475,0.000113,11.213647618587684,0.06912583269329518,16.922172984140815,0.04687881489402113,16.885361591653663,0.09441169819129408,0.09638446687388617,17.09843456792662,0.014352055537184577,17.12905217510716,0.028943879735033373,0.06361717975808148,17.702548941699177,0.04195939686752998,17.69296524000551,0.04182329617301187,0.045969576293911255,17.858384472630316,0.14162650827777384,17.81691777153136,0.165981658115247,0.03697572029866114
2020rmy,YSE,0.1357067495006829,0.001,10.729433152260572,0.08717616471326665,-9999.0,-9999.0,-9999.0,-9999.0,0.13425746507455935,19.83339035812229,0.08383780900964048,19.846533307798158,0.12589211025381183,0.08861470698061885,20.589316945192284,0.07500546369375703,20.600146216528586,0.0788924788783082,0.06403271174231312,20.441139080830194,0.2214983569048818,20.398377815258506,0.23023907763622664,0.05150483929220302
2020row,YSE,0.09030670811605275,-9999.0,8.98161022250586,0.23087986742776534,18.169452801775815,0.3274402628161465,18.24012027769999,0.38779713574895436,0.13895251852183413,18.883911684369245,0.1786368393903444,18.938729339870108,0.22509603095429825,0.09171360941600706,20.07857928071386,0.2587407540690131,20.06736336387758,0.2608588031423594,0.06627196900698099,19.91383233977866,0.2530526718690317,19.880693166046314,0.15125650529380671,0.05330599033535655
2020rvq,YSE,0.12889050064094673,0.001,10.56582208423176,0.10289579487531522,-9999.0,-9999.0,-9999.0,-9999.0,0.22130706344905468,19.894471765578864,0.01349807727586734,19.98896595005556,0.1068091664757043,0.14607054117540713,20.46111120244657,0.16821522017849788,20.451596432228182,0.17448423595913357,0.10555011888911632,20.775617325168994,0.18946527562552792,20.645866106548464,0.2990963020755396,0.08489944846525213
2020ryb,YSE,0.08252849376217462,1e-05,10.531503699450173,0.09149305862432977,18.817050761152966,0.014234022887227407,18.683023428133723,0.08021482386950131,0.1713908473399411,19.014480641716784,0.0378035643948083,18.988369280683422,0.14987201620833884,0.11312406135297133,19.105207361473493,0.025786903243936957,18.9769884653906,0.035314387340332584,0.08174309500700412,20.275498591489978,0.19007370006431867,20.205729172810255,0.22280886111295264,0.06575022136382416
2020ryn,YSE,0.07367850461401533,0.001,-9999.0,-9999.0,18.633377938277555,0.029572784147156903,18.76159966320032,0.05618158024027364,0.18540117045073257,18.670436690100058,0.06389746516547726,18.64764054763257,0.11780973722824696,0.12237137342218928,19.307038283293473,0.07717010487417028,19.361150751261224,0.08509556819606487,0.0884251739563703,-9999.0,-9999.0,-9999.0,-9999.0,0.07112496488257311
2020sag,YSE,0.03948394859219574,-9999.0,8.614421388629873,0.22102892713175942,17.350213970529992,0.009245037507521838,17.55435382311559,0.03807583516854551,0.07940002712668444,17.435201459095868,0.01726160956444652,17.592985980019485,0.02817380011862992,0.0524068448199652,18.11427214417112,0.012415907205847771,18.214830419980395,0.024566059607525306,0.03786902312293277,18.101640216453067,0.017797689398822418,18.17491314889629,0.18076741223146545,0.030460024213069738
2020scj,YSE,0.1063054094576322,0.001,10.468990048956897,0.07687606640423363,18.80218171102511,0.06093000157279925,18.92908409259054,0.135329825012211,0.6316769165082132,18.799106524524202,0.03981883220666722,18.831345602750527,0.08466153102933567,0.4169292547845305,19.458544967032044,0.04125217223197597,19.47103074240803,0.068392194360038,0.30127178318599257,19.441834534521757,0.11306844495495577,19.424485383023143,0.09227635716365683,0.242328559170114
2020sck,YSE,0.015186139205676748,6.7e-05,8.941846964311637,0.14456393468446985,15.825920294486204,0.02380907057545612,15.566746449603999,0.04513813364303124,0.49659938250459595,16.05803159899155,0.06051982368289939,15.966195551089717,0.08530864369025444,0.32777327311343524,16.711863694006247,0.024491768312516562,16.759628327939424,0.10070956029223208,0.23684794803527878,16.59934964926556,0.04405677923691173,16.390377086662994,0.05867394812606968,0.1905091189849461
2020sga,YSE,0.07766656357979491,0.001,-9999.0,-9999.0,18.159803423863856,0.01930839715794281,18.18920403979201,0.08008272691166936,0.3926060732439667,18.076872018522053,0.043909391010700294,18.084435471998717,0.0719183963064056,0.25913398647892416,18.948708738318196,0.03699861233552861,18.96722758058495,0.04498522773775312,0.18724941292725286,18.62003020494495,0.042050609820580453,18.575637960962734,0.056308200025714704,0.15061443843248254
2020sia,YSE,0.10311560272807128,0.001,-9999.0,-9999.0,19.107421646287673,0.018961652558501383,19.088130216511658,0.028810747040357465,0.09893837162974284,19.115947395336107,0.04870924979801461,19.110775351901445,0.128650733588199,0.06530284782481405,19.820435415060583,0.08684648082535354,19.77972773414401,0.11010767897571795,0.04718763479783336,19.97088060537077,0.08002831867150641,19.89538338755408,0.14717628621954365,0.03795546808359765
2020sjo,YSE,0.031755201793635515,2.1e-05,-9999.0,-9999.0,16.609404642593706,0.007597871794663494,16.52185107805477,0.0305220973135839,0.13668800455516972,16.652895252218837,0.009254000128189091,16.647038619980673,0.026634387923056734,0.09021894957345719,17.310678469093308,0.026044324504199242,17.30765345729011,0.03766071098265572,0.06519193245196829,17.206825108322267,0.23653508816258836,17.28865318023211,0.30860816610635045,0.05243726078007091
2020skd,YSE,0.058767455717648506,-9999.0,9.211532324794375,0.21451035733966695,18.168579533856683,0.020575651780383206,18.263655068393522,0.06609283117714257,0.10688791274559148,18.23726830075426,0.02031158536783132,18.360597749457167,0.04313642781699686,0.07054982799250974,18.93026589434348,0.04936196632440748,18.94693192707856,0.049957316581242445,0.050979086353038244,18.920422854831045,0.04513806394196952,18.910130048875747,0.12282127844982252,0.04100512969750615
2020skr,YSE,0.09828622840138293,0.001,10.328692946593092,0.18673827167685442,18.96299083815063,0.018723844290085338,19.065282226729057,0.13583246702593157,0.34364423211805917,19.02419724333152,0.0460389777976651,19.200470263611592,0.13319446200061366,0.2268174281244639,19.88968541981419,0.08276521901104601,19.930996874009406,0.09657937849947415,0.1638975683393406,19.475805906206038,0.2833160677794651,19.39623790144505,0.47896580246814324,0.13183133570341055
2020svo,YSE,0.038012897575962365,7.81e-06,9.319194129312532,0.11711555044680105,17.049757557002383,0.06422560417728389,17.118699825502652,0.16505796291397726,0.14430645110470136,17.160755282560537,0.04105222933427823,17.205222625462564,0.04146801904258614,0.09524739553926875,17.846108351511237,0.03498213936178449,17.887720976462298,0.056327265212620964,0.0688254718723608,17.87176119969504,0.07290022024135691,17.88434600067943,0.09978487179641599,0.05535990545366099
2020teb,YSE,0.10874559759605427,2.67e-05,10.513079115192564,0.1083029836163366,19.65909896668948,0.14186720771213732,19.67988594085656,0.30545013249337555,0.08477039914786087,19.66403465194297,0.08315446382344331,19.65738018093626,0.202902806608098,0.05595148155781199,20.19032752709815,0.09639282473732748,20.112231960466115,0.12141629684137764,0.040430366608674904,20.366779494510926,0.14874489431118532,20.31350403760913,0.11622619277231593,0.03252024594998714
2020tfc,YSE,0.03803177730375058,0.0001,10.602101314091787,0.07690918264914845,17.375987167079042,0.022678374339225885,17.06465891631593,0.08115754809224027,0.22996566391457304,17.249329306419156,0.04377205297475028,17.087177835021002,0.0852865590032213,0.15178552575885695,17.87248262904703,0.026165550476636764,17.80681846550273,0.03281574584095723,0.10967974898002034,18.061611205117096,0.02148168293638177,17.894010199320746,0.03348301388714805,0.08822112465826126
2020tfy,YSE,0.23201634378674063,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.9244948627556859,20.481111321133426,0.157458555478927,20.625685543830027,0.2401923998619394,0.6101995246423465,20.950499140919714,0.09654405432083209,20.926193366392454,0.11682042928414096,0.4409282792670698,20.467640557447673,0.18644415341127052,20.660503915004018,0.2703510274124392,0.3546615400957821
2020tht,YSE,0.05258701337976955,0.00015,11.234905200480668,0.16100561451825643,17.403009789766568,0.012617456145597642,17.801274962495032,0.038447614195023766,0.20516677667502572,17.55173842370385,0.0778279610463309,17.92612220718633,0.17178462568580502,0.13541737725435857,18.086572604496045,0.021730214219927903,18.03177802650098,0.029109860009755645,0.09785217576270831,18.48685577034827,0.18213407050329739,18.51858842826793,0.30698337804916165,0.078707592571319
